Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,UNIT_MEASURE,TIME_DETAIL,Value
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q1,PT,2014,11.0
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q2,PT,2014,9.2
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q2,PT,2014,9.6
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q2,PT,2014,11.4
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q3,PT,2014,5.5
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q3,PT,2014,11.5
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q3,PT,2014,8.4
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q4,PT,2014,6.0
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q4,PT,2014,11.1
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q4,PT,2014,9.3
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q5,PT,2014,6.7
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q5,PT,2014,10.1
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,,Q5,PT,2014,7.4
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,U,,PT,2014,12.6
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,U,,PT,2014,8.3
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,U,,PT,2014,11.6
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,U,,PT,2014,7.5
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,R,,PT,2014,15.4
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,R,,PT,2014,7.1
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,R,,PT,2014,10.8
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH,,Y0T4,R,,PT,2014,9.9
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH01,,Y0T4,,,PT,2014,19.5
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH01,,Y0T4,,,PT,2014,5.5
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH01,,Y0T4,,,PT,2014,7.3
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH01,,Y0T4,,,PT,2014,7.8
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH03,,Y0T4,,,PT,2014,15.6
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH03,,Y0T4,,,PT,2014,6.0
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH03,,Y0T4,,,PT,2014,11.8
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH03,,Y0T4,,,PT,2014,8.1
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH04,,Y0T4,,,PT,2014,9.5
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH04,,Y0T4,,,PT,2014,4.6
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH04,,Y0T4,,,PT,2014,11.4
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH04,,Y0T4,,,PT,2014,11.2
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH05,,Y0T4,,,PT,2014,16.9
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH05,,Y0T4,,,PT,2014,7.6
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH05,,Y0T4,,,PT,2014,10.2
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH05,,Y0T4,,,PT,2014,11.5
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH06,,Y0T4,,,PT,2014,24.5
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH06,,Y0T4,,,PT,2014,3.4
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH06,,Y0T4,,,PT,2014,11.5
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH06,,Y0T4,,,PT,2014,13.0
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH08,,Y0T4,,,PT,2014,11.8
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH08,,Y0T4,,,PT,2014,11.5
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH08,,Y0T4,,,PT,2014,9.9
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH08,,Y0T4,,,PT,2014,9.2
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH09,,Y0T4,,,PT,2000,14.7
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH10,,Y0T4,,,PT,2014,4.2
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH10,,Y0T4,,,PT,2014,7.1
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH10,,Y0T4,,,PT,2014,6.5
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH22,,Y0T4,,,PT,2014,10.3
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH22,,Y0T4,,,PT,2014,17.6
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH22,,Y0T4,,,PT,2014,15.1
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH12,,Y0T4,,,PT,2014,18.3
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH12,,Y0T4,,,PT,2014,5.5
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH12,,Y0T4,,,PT,2014,11.2
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH12,,Y0T4,,,PT,2014,8.4
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH14,,Y0T4,,,PT,2014,15.1
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH14,,Y0T4,,,PT,2014,11.3
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH14,,Y0T4,,,PT,2014,10.9
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH14,,Y0T4,,,PT,2014,8.6
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH15,,Y0T4,,,PT,2014,13.4
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH15,,Y0T4,,,PT,2014,17.0
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH15,,Y0T4,,,PT,2014,13.3
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH15,,Y0T4,,,PT,2014,12.3
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH17,,Y0T4,,,PT,2014,6.3
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH17,,Y0T4,,,PT,2014,12.3
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH17,,Y0T4,,,PT,2014,9.5
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH20,,Y0T4,,,PT,2014,13.0
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH20,,Y0T4,,,PT,2014,7.8
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH20,,Y0T4,,,PT,2014,12.2
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH20,,Y0T4,,,PT,2014,7.6
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH21,,Y0T4,,,PT,2014,17.2
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH21,,Y0T4,,,PT,2014,7.6
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH21,,Y0T4,,,PT,2014,9.5
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH21,,Y0T4,,,PT,2014,14.6
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH02_KH24,,Y0T4,,,PT,2014,21.1
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH02_KH24,,Y0T4,,,PT,2014,5.6
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH02_KH24,,Y0T4,,,PT,2014,14.4
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH02_KH24,,Y0T4,,,PT,2014,7.9
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH07_KH18_KH23,,Y0T4,,,PT,2000,9.6
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH10_KH13_KH19,,Y0T4,,,PT,2000,10.9
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH11_KH16,,Y0T4,,,PT,2014,15.2
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH11_KH16,,Y0T4,,,PT,2014,7.6
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH11_KH16,,Y0T4,,,PT,2014,10.3
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH11_KH16,,Y0T4,,,PT,2014,8.2
2000,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH22_KH17,,Y0T4,,,PT,2000,10.6
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH07_KH23,,Y0T4,,,PT,2014,5.0
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH07_KH23,,Y0T4,,,PT,2014,8.9
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH07_KH23,,Y0T4,,,PT,2014,8.2
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_KH09_KH18,,Y0T4,,,PT,2014,7.3
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_KH09_KH18,,Y0T4,,,PT,2014,9.1
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_KH09_KH18,,Y0T4,,,PT,2014,10.5
2005,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH13_KH19,,Y0T4,,,PT,2014,9.7
2010,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH13_KH19,,Y0T4,,,PT,2014,8.0
2014,A,0,C,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",A,N,SH_STA_WAST,KH_AGG_KH13_KH19,,Y0T4,,,PT,2014,13.8
